% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
2.804	1	1	281	5	2	28	2196	0	0	0
2.805	1	2	281	6	1	28	2196	0	0	0
2.806	1	1	281	7	2	28	2196	0	0	0
2.807	1	2	281	8	1	28	2196	0	0	0
2.808	1	1	281	9	2	28	2196	0	0	0
2.809	1	2	281	10	1	28	2196	0	0	0
2.81	1	1	282	1	2	28	2196	0	0	0
2.811	1	2	282	2	1	28	2196	0	0	0
2.812	1	1	282	3	2	28	2196	0	0	0
2.813	1	2	282	4	1	28	2196	0	0	0
2.814	1	1	282	5	2	28	2196	0	0	0
2.815	1	2	282	6	1	28	2196	0	0	0
2.816	1	1	282	7	2	28	2196	0	0	0
2.817	1	2	282	8	1	28	2196	0	0	0
2.818	1	1	282	9	2	28	2196	0	0	0
2.819	1	2	282	10	1	28	2196	0	0	0
2.82	1	1	283	1	2	28	2196	0	0	0
2.821	1	2	283	2	1	28	2196	0	0	0
2.822	1	1	283	3	2	28	2196	0	0	0
2.823	1	2	283	4	1	28	2196	0	0	0
2.824	1	1	283	5	2	28	2196	0	0	0
2.825	1	2	283	6	1	28	2196	0	0	0
2.826	1	1	283	7	2	28	2196	0	0	0
2.827	1	2	283	8	1	28	2196	0	0	0
2.828	1	1	283	9	2	28	2196	0	0	0
2.829	1	2	283	10	1	28	2196	0	0	0
2.83	1	1	284	1	2	28	2196	0	0	0
2.831	1	2	284	2	1	28	2196	0	0	0
2.832	1	1	284	3	2	28	2196	0	0	0
2.833	1	2	284	4	1	28	2196	0	0	0
2.834	1	1	284	5	2	28	2196	0	0	0
2.835	1	2	284	6	1	28	2196	0	0	0
2.836	1	1	284	7	2	28	2196	0	0	0
2.837	1	2	284	8	1	28	2196	0	0	0
2.838	1	1	284	9	2	28	2196	0	0	0
2.839	1	2	284	10	1	28	2196	0	0	0
2.84	1	1	285	1	2	28	2196	0	0	0
2.841	1	2	285	2	1	28	2196	0	0	0
2.842	1	1	285	3	2	28	2196	0	0	0
2.843	1	2	285	4	1	28	2196	0	0	0
2.844	1	1	285	5	2	28	2196	0	0	0
2.845	1	2	285	6	1	28	2196	0	0	0
2.846	1	1	285	7	2	28	2196	0	0	0
2.847	1	2	285	8	1	28	2196	0	0	0
2.848	1	1	285	9	2	28	2196	0	0	0
2.849	1	2	285	10	1	28	2196	0	0	0
2.85	1	1	286	1	2	28	2196	0	0	0
2.851	1	2	286	2	1	28	2196	0	0	0
2.852	1	1	286	3	2	28	2196	0	0	0
2.853	1	2	286	4	1	28	2196	0	0	0
2.854	1	1	286	5	2	28	2196	0	0	0
2.855	1	2	286	6	1	28	2196	0	0	0
2.856	1	1	286	7	2	28	2196	0	0	0
2.857	1	2	286	8	1	28	2196	0	0	0
2.858	1	1	286	9	2	28	2196	0	0	0
2.859	1	2	286	10	1	28	2196	0	0	0
2.86	1	1	287	1	2	28	2196	0	0	0
2.861	1	2	287	2	1	28	2196	0	0	0
2.862	1	1	287	3	2	28	2196	0	0	0
2.863	1	2	287	4	1	28	2196	0	0	0
2.864	1	1	287	5	2	28	2196	0	0	0
2.865	1	2	287	6	1	28	2196	0	0	0
2.866	1	1	287	7	2	28	2196	0	0	0
2.867	1	2	287	8	1	28	2196	0	0	0
2.868	1	1	287	9	2	28	2196	0	0	0
2.869	1	2	287	10	1	28	2196	0	0	0
2.87	1	1	288	1	2	28	2196	0	0	0
2.871	1	2	288	2	1	28	2196	0	0	0
2.872	1	1	288	3	2	28	2196	0	0	0
2.873	1	2	288	4	1	28	2196	0	0	0
2.874	1	1	288	5	2	28	2196	0	0	0
2.875	1	2	288	6	1	28	2196	0	0	0
2.876	1	1	288	7	2	28	2196	0	0	0
2.877	1	2	288	8	1	28	2196	0	0	0
2.878	1	1	288	9	2	28	2196	0	0	0
2.879	1	2	288	10	1	28	2196	0	0	0
2.88	1	1	289	1	2	28	2196	0	0	0
2.881	1	2	289	2	1	28	2196	0	0	0
2.882	1	1	289	3	2	28	2196	0	0	0
2.883	1	2	289	4	1	28	2196	0	0	0
2.884	1	1	289	5	2	28	2196	0	0	0
2.885	1	2	289	6	1	28	2196	0	0	0
2.886	1	1	289	7	2	28	2196	0	0	0
2.887	1	2	289	8	1	28	2196	0	0	0
2.888	1	1	289	9	2	28	2196	0	0	0
2.889	1	2	289	10	1	28	2196	0	0	0
2.89	1	1	290	1	2	28	2196	0	0	0
2.891	1	2	290	2	1	28	2196	0	0	0
2.892	1	1	290	3	2	28	2196	0	0	0
2.893	1	2	290	4	1	28	2196	0	0	0
2.894	1	1	290	5	2	28	2196	0	0	0
2.895	1	2	290	6	1	28	2196	0	0	0
2.896	1	1	290	7	2	28	2196	0	0	0
2.897	1	2	290	8	1	28	2196	0	0	0
2.898	1	1	290	9	2	28	2196	0	0	0
2.899	1	2	290	10	1	28	2196	0	0	0
2.9	1	1	291	1	2	28	2196	0	0	0
2.901	1	2	291	2	1	28	2196	0	0	0
2.902	1	1	291	3	2	28	2196	0	0	0
2.903	1	2	291	4	1	28	2196	0	0	0
2.904	1	1	291	5	2	28	2196	0	0	0
2.905	1	2	291	6	1	28	2196	0	0	0
2.906	1	1	291	7	2	28	2196	0	0	0
2.907	1	2	291	8	1	28	2196	0	0	0
2.908	1	1	291	9	2	28	2196	0	0	0
2.909	1	2	291	10	1	28	2196	0	0	0
2.91	1	1	292	1	2	28	2196	0	0	0
2.911	1	2	292	2	1	28	2196	0	0	0
2.912	1	1	292	3	2	28	2196	0	0	0
2.913	1	2	292	4	1	28	2196	0	0	0
2.914	1	1	292	5	2	28	2196	0	0	0
2.915	1	2	292	6	1	28	2196	0	0	0
2.916	1	1	292	7	2	28	2196	0	0	0
2.917	1	2	292	8	1	28	2196	0	0	0
2.918	1	1	292	9	2	28	2196	0	0	0
2.919	1	2	292	10	1	28	2196	0	0	0
2.92	1	1	293	1	2	28	2196	0	0	0
2.921	1	2	293	2	1	28	2196	0	0	0
2.922	1	1	293	3	2	28	2196	0	0	0
2.923	1	2	293	4	1	28	2196	0	0	0
2.924	1	1	293	5	2	28	2196	0	0	0
2.925	1	2	293	6	1	28	2196	0	0	0
2.926	1	1	293	7	2	28	2196	0	0	0
2.927	1	2	293	8	1	28	2196	0	0	0
2.928	1	1	293	9	2	28	2196	0	0	0
2.929	1	2	293	10	1	28	2196	0	0	0
2.93	1	1	294	1	2	28	2196	0	0	0
2.931	1	2	294	2	1	28	2196	0	0	0
2.932	1	1	294	3	2	28	2196	0	0	0
2.933	1	2	294	4	1	28	2196	0	0	0
2.934	1	1	294	5	2	28	2196	0	0	0
2.935	1	2	294	6	1	28	2196	0	0	0
2.936	1	1	294	7	2	28	2196	0	0	0
2.937	1	2	294	8	1	28	2196	0	0	0
2.938	1	1	294	9	2	28	2196	0	0	0
2.939	1	2	294	10	1	28	2196	0	0	0
2.94	1	1	295	1	2	28	2196	0	0	0
2.941	1	2	295	2	1	28	2196	0	0	0
2.942	1	1	295	3	2	28	2196	0	0	0
2.943	1	2	295	4	1	28	2196	0	0	0
2.944	1	1	295	5	2	28	2196	0	0	0
2.945	1	2	295	6	1	28	2196	0	0	0
2.946	1	1	295	7	2	28	2196	0	0	0
2.947	1	2	295	8	1	28	2196	0	0	0
2.948	1	1	295	9	2	28	2196	0	0	0
2.949	1	2	295	10	1	28	2196	0	0	0
2.95	1	1	296	1	2	28	2196	0	0	0
2.951	1	2	296	2	1	28	2196	0	0	0
2.952	1	1	296	3	2	28	2196	0	0	0
2.953	1	2	296	4	1	28	2196	0	0	0
2.954	1	1	296	5	2	28	2196	0	0	0
2.955	1	2	296	6	1	28	2196	0	0	0
2.956	1	1	296	7	2	28	2196	0	0	0
2.957	1	2	296	8	1	28	2196	0	0	0
2.958	1	1	296	9	2	28	2196	0	0	0
2.959	1	2	296	10	1	28	2196	0	0	0
2.96	1	1	297	1	2	28	2196	0	0	0
2.961	1	2	297	2	1	28	2196	0	0	0
2.962	1	1	297	3	2	28	2196	0	0	0
2.963	1	2	297	4	1	28	2196	0	0	0
2.964	1	1	297	5	2	28	2196	0	0	0
2.965	1	2	297	6	1	28	2196	0	0	0
2.966	1	1	297	7	2	28	2196	0	0	0
2.967	1	2	297	8	1	28	2196	0	0	0
2.968	1	1	297	9	2	28	2196	0	0	0
2.969	1	2	297	10	1	28	2196	0	0	0
2.97	1	1	298	1	2	28	2196	0	0	0
2.971	1	2	298	2	1	28	2196	0	0	0
2.972	1	1	298	3	2	28	2196	0	0	0
2.973	1	2	298	4	1	28	2196	0	0	0
2.974	1	1	298	5	2	28	2196	0	0	0
2.975	1	2	298	6	1	28	2196	0	0	0
2.976	1	1	298	7	2	28	2196	0	0	0
2.977	1	2	298	8	1	28	2196	0	0	0
2.978	1	1	298	9	2	28	2196	0	0	0
2.979	1	2	298	10	1	28	2196	0	0	0
2.98	1	1	299	1	2	28	2196	0	0	0
2.981	1	2	299	2	1	28	2196	0	0	0
2.982	1	1	299	3	2	28	2196	0	0	0
2.983	1	2	299	4	1	28	2196	0	0	0
2.984	1	1	299	5	2	28	2196	0	0	0
2.985	1	2	299	6	1	28	2196	0	0	0
2.986	1	1	299	7	2	28	2196	0	0	0
2.987	1	2	299	8	1	28	2196	0	0	0
2.988	1	1	299	9	2	28	2196	0	0	0
2.989	1	2	299	10	1	28	2196	0	0	0
2.99	1	1	300	1	2	28	2196	0	0	0
2.991	1	2	300	2	1	28	2196	0	0	0
2.992	1	1	300	3	2	28	2196	0	0	0
2.993	1	2	300	4	1	28	2196	0	0	0
2.994	1	1	300	5	2	28	2196	0	0	0
2.995	1	2	300	6	1	28	2196	0	0	0
2.996	1	1	300	7	2	28	2196	0	0	0
2.997	1	2	300	8	1	28	2196	0	0	0
2.998	1	1	300	9	2	28	2196	0	0	0
2.999	1	2	300	10	1	28	2196	0	0	0
3	1	1	301	1	2	28	2196	0	0	0
3.001	1	2	301	2	1	28	2196	0	0	0
3.002	1	1	301	3	2	28	2196	0	0	0
3.003	1	2	301	4	1	28	2196	0	0	0
3.004	1	1	301	5	2	28	2196	0	0	0
3.005	1	2	301	6	1	28	2196	0	0	0
3.006	1	1	301	7	2	28	2196	0	0	0
3.007	1	2	301	8	1	28	2196	0	0	0
3.008	1	1	301	9	2	28	2196	0	0	0
3.009	1	2	301	10	1	28	2196	0	0	0
3.01	1	1	302	1	2	28	2196	0	0	0
3.011	1	2	302	2	1	28	2196	0	0	0
3.012	1	1	302	3	2	28	2196	0	0	0
3.013	1	2	302	4	1	28	2196	0	0	0
3.014	1	1	302	5	2	28	2196	0	0	0
3.015	1	2	302	6	1	28	2196	0	0	0
3.016	1	1	302	7	2	28	2196	0	0	0
3.017	1	2	302	8	1	28	2196	0	0	0
3.018	1	1	302	9	2	28	2196	0	0	0
3.019	1	2	302	10	1	28	2196	0	0	0
3.02	1	1	303	1	2	28	2196	0	0	0
3.021	1	2	303	2	1	28	2196	0	0	0
3.022	1	1	303	3	2	28	2196	0	0	0
3.023	1	2	303	4	1	28	2196	0	0	0
3.024	1	1	303	5	2	28	2196	0	0	0
3.025	1	2	303	6	1	28	2196	0	0	0
3.026	1	1	303	7	2	28	2196	0	0	0
3.027	1	2	303	8	1	28	2196	0	0	0
3.028	1	1	303	9	2	28	2196	0	0	0
3.029	1	2	303	10	1	28	2196	0	0	0
3.03	1	1	304	1	2	28	2196	0	0	0
3.031	1	2	304	2	1	28	2196	0	0	0
3.032	1	1	304	3	2	28	2196	0	0	0
3.033	1	2	304	4	1	28	2196	0	0	0
3.034	1	1	304	5	2	28	2196	0	0	0
3.035	1	2	304	6	1	28	2196	0	0	0
3.036	1	1	304	7	2	28	2196	0	0	0
3.037	1	2	304	8	1	28	2196	0	0	0
3.038	1	1	304	9	2	28	2196	0	0	0
3.039	1	2	304	10	1	28	2196	0	0	0
3.04	1	1	305	1	2	28	2196	0	0	0
3.041	1	2	305	2	1	28	2196	0	0	0
3.042	1	1	305	3	2	28	2196	0	0	0
3.043	1	2	305	4	1	28	2196	0	0	0
3.044	1	1	305	5	2	28	2196	0	0	0
3.045	1	2	305	6	1	28	2196	0	0	0
3.046	1	1	305	7	2	28	2196	0	0	0
3.047	1	2	305	8	1	28	2196	0	0	0
3.048	1	1	305	9	2	28	2196	0	0	0
3.049	1	2	305	10	1	28	2196	0	0	0
3.05	1	1	306	1	2	28	2196	0	0	0
3.051	1	2	306	2	1	28	2196	0	0	0
3.052	1	1	306	3	2	28	2196	0	0	0
3.053	1	2	306	4	1	28	2196	0	0	0
3.054	1	1	306	5	2	28	2196	0	0	0
3.055	1	2	306	6	1	28	2196	0	0	0
3.056	1	1	306	7	2	28	2196	0	0	0
3.057	1	2	306	8	1	28	2196	0	0	0
3.058	1	1	306	9	2	28	2196	0	0	0
3.059	1	2	306	10	1	28	2196	0	0	0
3.06	1	1	307	1	2	28	2196	0	0	0
3.061	1	2	307	2	1	28	2196	0	0	0
3.062	1	1	307	3	2	28	2196	0	0	0
3.063	1	2	307	4	1	28	2196	0	0	0
3.064	1	1	307	5	2	28	2196	0	0	0
3.065	1	2	307	6	1	28	2196	0	0	0
3.066	1	1	307	7	2	28	2196	0	0	0
3.067	1	2	307	8	1	28	2196	0	0	0
3.068	1	1	307	9	2	28	2196	0	0	0
3.069	1	2	307	10	1	28	2196	0	0	0
3.07	1	1	308	1	2	28	2196	0	0	0
3.071	1	2	308	2	1	28	2196	0	0	0
3.072	1	1	308	3	2	28	2196	0	0	0
3.073	1	2	308	4	1	28	2196	0	0	0
3.074	1	1	308	5	2	28	2196	0	0	0
3.075	1	2	308	6	1	28	2196	0	0	0
3.076	1	1	308	7	2	28	2196	0	0	0
3.077	1	2	308	8	1	28	2196	0	0	0
3.078	1	1	308	9	2	28	2196	0	0	0
3.079	1	2	308	10	1	28	2196	0	0	0
3.08	1	1	309	1	2	28	2196	0	0	0
3.081	1	2	309	2	1	28	2196	0	0	0
3.082	1	1	309	3	2	28	2196	0	0	0
3.083	1	2	309	4	1	28	2196	0	0	0
3.084	1	1	309	5	2	28	2196	0	0	0
3.085	1	2	309	6	1	28	2196	0	0	0
3.086	1	1	309	7	2	28	2196	0	0	0
3.087	1	2	309	8	1	28	2196	0	0	0
3.088	1	1	309	9	2	28	2196	0	0	0
3.089	1	2	309	10	1	28	2196	0	0	0
3.09	1	1	310	1	2	28	2196	0	0	0
3.091	1	2	310	2	1	28	2196	0	0	0
3.092	1	1	310	3	2	28	2196	0	0	0
3.093	1	2	310	4	1	28	2196	0	0	0
3.094	1	1	310	5	2	28	2196	0	0	0
3.095	1	2	310	6	1	28	2196	0	0	0
3.096	1	1	310	7	2	28	2196	0	0	0
3.097	1	2	310	8	1	28	2196	0	0	0
3.098	1	1	310	9	2	28	2196	0	0	0
3.099	1	2	310	10	1	28	2196	0	0	0
3.1	1	1	311	1	2	28	2196	0	0	0
3.101	1	2	311	2	1	28	2196	0	0	0
3.102	1	1	311	3	2	28	2196	0	0	0
3.103	1	2	311	4	1	28	2196	0	0	0
3.104	1	1	311	5	2	28	2196	0	0	0
3.105	1	2	311	6	1	28	2196	0	0	0
3.106	1	1	311	7	2	28	2196	0	0	0
3.107	1	2	311	8	1	28	2196	0	0	0
3.108	1	1	311	9	2	28	2196	0	0	0
3.109	1	2	311	10	1	28	2196	0	0	0
3.11	1	1	312	1	2	28	2196	0	0	0
3.111	1	2	312	2	1	28	2196	0	0	0
3.112	1	1	312	3	2	28	2196	0	0	0
3.113	1	2	312	4	1	28	2196	0	0	0
3.114	1	1	312	5	2	28	2196	0	0	0
3.115	1	2	312	6	1	28	2196	0	0	0
3.116	1	1	312	7	2	28	2196	0	0	0
3.117	1	2	312	8	1	28	2196	0	0	0
3.118	1	1	312	9	2	28	2196	0	0	0
3.119	1	2	312	10	1	28	2196	0	0	0
3.12	1	1	313	1	2	28	2196	0	0	0
3.121	1	2	313	2	1	28	2196	0	0	0
3.122	1	1	313	3	2	28	2196	0	0	0
3.123	1	2	313	4	1	28	2196	0	0	0
3.124	1	1	313	5	2	28	2196	0	0	0
3.125	1	2	313	6	1	28	2196	0	0	0
3.126	1	1	313	7	2	28	2196	0	0	0
3.127	1	2	313	8	1	28	2196	0	0	0
3.128	1	1	313	9	2	28	2196	0	0	0
3.129	1	2	313	10	1	28	2196	0	0	0
3.13	1	1	314	1	2	28	2196	0	0	0
3.131	1	2	314	2	1	28	2196	0	0	0
3.132	1	1	314	3	2	28	2196	0	0	0
3.133	1	2	314	4	1	28	2196	0	0	0
3.134	1	1	314	5	2	28	2196	0	0	0
3.135	1	2	314	6	1	28	2196	0	0	0
3.136	1	1	314	7	2	28	2196	0	0	0
3.137	1	2	314	8	1	28	2196	0	0	0
3.138	1	1	314	9	2	28	2196	0	0	0
3.139	1	2	314	10	1	28	2196	0	0	0
3.14	1	1	315	1	2	28	2196	0	0	0
3.141	1	2	315	2	1	28	2196	0	0	0
3.142	1	1	315	3	2	28	2196	0	0	0
3.143	1	2	315	4	1	28	2196	0	0	0
3.144	1	1	315	5	2	28	2196	0	0	0
3.145	1	2	315	6	1	28	2196	0	0	0
3.146	1	1	315	7	2	28	2196	0	0	0
3.147	1	2	315	8	1	28	2196	0	0	0
3.148	1	1	315	9	2	28	2196	0	0	0
3.149	1	2	315	10	1	28	2196	0	0	0
3.15	1	1	316	1	2	28	2196	0	0	0
3.151	1	2	316	2	1	28	2196	0	0	0
3.152	1	1	316	3	2	28	2196	0	0	0
3.153	1	2	316	4	1	28	2196	0	0	0
3.154	1	1	316	5	2	28	2196	0	0	0
3.155	1	2	316	6	1	28	2196	0	0	0
3.156	1	1	316	7	2	28	2196	0	0	0
3.157	1	2	316	8	1	28	2196	0	0	0
3.158	1	1	316	9	2	28	2196	0	0	0
3.159	1	2	316	10	1	28	2196	0	0	0
3.16	1	1	317	1	2	28	2196	0	0	0
3.161	1	2	317	2	1	28	2196	0	0	0
3.162	1	1	317	3	2	28	2196	0	0	0
3.163	1	2	317	4	1	28	2196	0	0	0
3.164	1	1	317	5	2	28	2196	0	0	0
3.165	1	2	317	6	1	28	2196	0	0	0
3.166	1	1	317	7	2	28	2196	0	0	0
3.167	1	2	317	8	1	28	2196	0	0	0
3.168	1	1	317	9	2	28	2196	0	0	0
3.169	1	2	317	10	1	28	2196	0	0	0
3.17	1	1	318	1	2	28	2196	0	0	0
3.171	1	2	318	2	1	28	2196	0	0	0
3.172	1	1	318	3	2	28	2196	0	0	0
3.173	1	2	318	4	1	28	2196	0	0	0
3.174	1	1	318	5	2	28	2196	0	0	0
3.175	1	2	318	6	1	28	2196	0	0	0
3.176	1	1	318	7	2	28	2196	0	0	0
3.177	1	2	318	8	1	28	2196	0	0	0
3.178	1	1	318	9	2	28	2196	0	0	0
3.179	1	2	318	10	1	28	2196	0	0	0
3.18	1	1	319	1	2	28	2196	0	0	0
3.181	1	2	319	2	1	28	2196	0	0	0
3.182	1	1	319	3	2	28	2196	0	0	0
3.183	1	2	319	4	1	28	2196	0	0	0
3.184	1	1	319	5	2	28	2196	0	0	0
3.185	1	2	319	6	1	28	2196	0	0	0
3.186	1	1	319	7	2	28	2196	0	0	0
3.187	1	2	319	8	1	28	2196	0	0	0
3.188	1	1	319	9	2	28	2196	0	0	0
3.189	1	2	319	10	1	28	2196	0	0	0
3.19	1	1	320	1	2	28	2196	0	0	0
3.191	1	2	320	2	1	28	2196	0	0	0
3.192	1	1	320	3	2	28	2196	0	0	0
3.193	1	2	320	4	1	28	2196	0	0	0
3.194	1	1	320	5	2	28	2196	0	0	0
3.195	1	2	320	6	1	28	2196	0	0	0
3.196	1	1	320	7	2	28	2196	0	0	0
3.197	1	2	320	8	1	28	2196	0	0	0
3.198	1	1	320	9	2	28	2196	0	0	0
3.199	1	2	320	10	1	28	2196	0	0	0
3.2	1	1	321	1	2	28	2196	0	0	0
3.201	1	2	321	2	1	28	2196	0	0	0
3.202	1	1	321	3	2	28	2196	0	0	0
3.203	1	2	321	4	1	28	2196	0	0	0
3.204	1	1	321	5	2	28	2196	0	0	0
3.205	1	2	321	6	1	28	2196	0	0	0
3.206	1	1	321	7	2	28	2196	0	0	0
3.207	1	2	321	8	1	28	2196	0	0	0
3.208	1	1	321	9	2	28	2196	0	0	0
3.209	1	2	321	10	1	28	2196	0	0	0
3.21	1	1	322	1	2	28	2196	0	0	0
3.211	1	2	322	2	1	28	2196	0	0	0
3.212	1	1	322	3	2	28	2196	0	0	0
3.213	1	2	322	4	1	28	2196	0	0	0
3.214	1	1	322	5	2	28	2196	0	0	0
3.215	1	2	322	6	1	28	2196	0	0	0
3.216	1	1	322	7	2	28	2196	0	0	0
3.217	1	2	322	8	1	28	2196	0	0	0
3.218	1	1	322	9	2	28	2196	0	0	0
3.219	1	2	322	10	1	28	2196	0	0	0
3.22	1	1	323	1	2	28	2196	0	0	0
3.221	1	2	323	2	1	28	2196	0	0	0
3.222	1	1	323	3	2	28	2196	0	0	0
3.223	1	2	323	4	1	28	2196	0	0	0
3.224	1	1	323	5	2	28	2196	0	0	0
3.225	1	2	323	6	1	28	2196	0	0	0
3.226	1	1	323	7	2	28	2196	0	0	0
3.227	1	2	323	8	1	28	2196	0	0	0
3.228	1	1	323	9	2	28	2196	0	0	0
3.229	1	2	323	10	1	28	2196	0	0	0
3.23	1	1	324	1	2	28	2196	0	0	0
3.231	1	2	324	2	1	28	2196	0	0	0
3.232	1	1	324	3	2	28	2196	0	0	0
3.233	1	2	324	4	1	28	2196	0	0	0
3.234	1	1	324	5	2	28	2196	0	0	0
3.235	1	2	324	6	1	28	2196	0	0	0
3.236	1	1	324	7	2	28	2196	0	0	0
3.237	1	2	324	8	1	28	2196	0	0	0
3.238	1	1	324	9	2	28	2196	0	0	0
3.239	1	2	324	10	1	28	2196	0	0	0
3.24	1	1	325	1	2	28	2196	0	0	0
3.241	1	2	325	2	1	28	2196	0	0	0
3.242	1	1	325	3	2	28	2196	0	0	0
3.243	1	2	325	4	1	28	2196	0	0	0
3.244	1	1	325	5	2	28	2196	0	0	0
3.245	1	2	325	6	1	28	2196	0	0	0
3.246	1	1	325	7	2	28	2196	0	0	0
3.247	1	2	325	8	1	28	2196	0	0	0
3.248	1	1	325	9	2	28	2196	0	0	0
3.249	1	2	325	10	1	28	2196	0	0	0
3.25	1	1	326	1	2	28	2196	0	0	0
3.251	1	2	326	2	1	28	2196	0	0	0
3.252	1	1	326	3	2	28	2196	0	0	0
3.253	1	2	326	4	1	28	2196	0	0	0
3.254	1	1	326	5	2	28	2196	0	0	0
3.255	1	2	326	6	1	28	2196	0	0	0
3.256	1	1	326	7	2	28	2196	0	0	0
3.257	1	2	326	8	1	28	2196	0	0	0
3.258	1	1	326	9	2	28	2196	0	0	0
3.259	1	2	326	10	1	28	2196	0	0	0
3.26	1	1	327	1	2	28	2196	0	0	0
3.261	1	2	327	2	1	28	2196	0	0	0
3.262	1	1	327	3	2	28	2196	0	0	0
3.263	1	2	327	4	1	28	2196	0	0	0
3.264	1	1	327	5	2	28	2196	0	0	0
3.265	1	2	327	6	1	28	2196	0	0	0
3.266	1	1	327	7	2	28	2196	0	0	0
3.267	1	2	327	8	1	28	2196	0	0	0
3.268	1	1	327	9	2	28	2196	0	0	0
3.269	1	2	327	10	1	28	2196	0	0	0
3.27	1	1	328	1	2	28	2196	0	0	0
3.271	1	2	328	2	1	28	2196	0	0	0
3.272	1	1	328	3	2	28	2196	0	0	0
3.273	1	2	328	4	1	28	2196	0	0	0
3.274	1	1	328	5	2	28	2196	0	0	0
3.275	1	2	328	6	1	28	2196	0	0	0
3.276	1	1	328	7	2	28	2196	0	0	0
3.277	1	2	328	8	1	28	2196	0	0	0
3.278	1	1	328	9	2	28	2196	0	0	0
3.279	1	2	328	10	1	28	2196	0	0	0
3.28	1	1	329	1	2	28	2196	0	0	0
3.281	1	2	329	2	1	28	2196	0	0	0
3.282	1	1	329	3	2	28	2196	0	0	0
3.283	1	2	329	4	1	28	2196	0	0	0
3.284	1	1	329	5	2	28	2196	0	0	0
3.285	1	2	329	6	1	28	2196	0	0	0
3.286	1	1	329	7	2	28	2196	0	0	0
3.287	1	2	329	8	1	28	2196	0	0	0
3.288	1	1	329	9	2	28	2196	0	0	0
3.289	1	2	329	10	1	28	2196	0	0	0
3.29	1	1	330	1	2	28	2196	0	0	0
3.291	1	2	330	2	1	28	2196	0	0	0
3.292	1	1	330	3	2	28	2196	0	0	0
3.293	1	2	330	4	1	28	2196	0	0	0
3.294	1	1	330	5	2	28	2196	0	0	0
3.295	1	2	330	6	1	28	2196	0	0	0
3.296	1	1	330	7	2	28	2196	0	0	0
3.297	1	2	330	8	1	28	2196	0	0	0
3.298	1	1	330	9	2	28	2196	0	0	0
3.299	1	2	330	10	1	28	2196	0	0	0
3.3	1	1	331	1	2	28	2196	0	0	0
3.301	1	2	331	2	1	28	2196	0	0	0
3.302	1	1	331	3	2	28	2196	0	0	0
3.303	1	2	331	4	1	28	2196	0	0	0
3.304	1	1	331	5	2	28	2196	0	0	0
3.305	1	2	331	6	1	28	2196	0	0	0
3.306	1	1	331	7	2	28	2196	0	0	0
3.307	1	2	331	8	1	28	2196	0	0	0
3.308	1	1	331	9	2	28	2196	0	0	0
3.309	1	2	331	10	1	28	2196	0	0	0
3.31	1	1	332	1	2	28	2196	0	0	0
3.311	1	2	332	2	1	28	2196	0	0	0
3.312	1	1	332	3	2	28	2196	0	0	0
3.313	1	2	332	4	1	28	2196	0	0	0
3.314	1	1	332	5	2	28	2196	0	0	0
3.315	1	2	332	6	1	28	2196	0	0	0
3.316	1	1	332	7	2	28	2196	0	0	0
3.317	1	2	332	8	1	28	2196	0	0	0
3.318	1	1	332	9	2	28	2196	0	0	0
3.319	1	2	332	10	1	28	2196	0	0	0
3.32	1	1	333	1	2	28	2196	0	0	0
3.321	1	2	333	2	1	28	2196	0	0	0
3.322	1	1	333	3	2	28	2196	0	0	0
3.323	1	2	333	4	1	28	2196	0	0	0
3.324	1	1	333	5	2	28	2196	0	0	0
3.325	1	2	333	6	1	28	2196	0	0	0
3.326	1	1	333	7	2	28	2196	0	0	0
3.327	1	2	333	8	1	28	2196	0	0	0
3.328	1	1	333	9	2	28	2196	0	0	0
3.329	1	2	333	10	1	28	2196	0	0	0
3.33	1	1	334	1	2	28	2196	0	0	0
3.331	1	2	334	2	1	28	2196	0	0	0
3.332	1	1	334	3	2	28	2196	0	0	0
3.333	1	2	334	4	1	28	2196	0	0	0
3.334	1	1	334	5	2	28	2196	0	0	0
3.335	1	2	334	6	1	28	2196	0	0	0
3.336	1	1	334	7	2	28	2196	0	0	0
3.337	1	2	334	8	1	28	2196	0	0	0
3.338	1	1	334	9	2	28	2196	0	0	0
3.339	1	2	334	10	1	28	2196	0	0	0
3.34	1	1	335	1	2	28	2196	0	0	0
3.341	1	2	335	2	1	28	2196	0	0	0
3.342	1	1	335	3	2	28	2196	0	0	0
3.343	1	2	335	4	1	28	2196	0	0	0
3.344	1	1	335	5	2	28	2196	0	0	0
3.345	1	2	335	6	1	28	2196	0	0	0
3.346	1	1	335	7	2	28	2196	0	0	0
3.347	1	2	335	8	1	28	2196	0	0	0
3.348	1	1	335	9	2	28	2196	0	0	0
3.349	1	2	335	10	1	28	2196	0	0	0
3.35	1	1	336	1	2	28	2196	0	0	0
3.351	1	2	336	2	1	28	2196	0	0	0
3.352	1	1	336	3	2	28	2196	0	0	0
3.353	1	2	336	4	1	28	2196	0	0	0
3.354	1	1	336	5	2	28	2196	0	0	0
3.355	1	2	336	6	1	28	2196	0	0	0
3.356	1	1	336	7	2	28	2196	0	0	0
3.357	1	2	336	8	1	28	2196	0	0	0
3.358	1	1	336	9	2	28	2196	0	0	0
3.359	1	2	336	10	1	28	2196	0	0	0
3.36	1	1	337	1	2	28	2196	0	0	0
